pupilid,schoolid,district,bungoma,division,zone,tracking,sbm,girl,agetest,etpteacher,lowstream,stream_meanpercentile,SDstream_std_mark,MEANstream_std_mark,bottomhalf,tophalf,bottomquarter,secondquarter,thirdquarter,topquarter,std_mark,percentile,realpercentile,quantile5p,attrition,w_correct,w_incorrect,w_missing,w_blanks,s_correct,s_incorrect,s_missing,s_blanks,a1_correct,a2_correct,a3_correct,a4_correct,a5_correct,a6_correct,a7_correct,a8_correct,spelling_correct,l_hr,l_min,l_tried,l_errors,l_time,wordscore,sentscore,letterscore,letterscoreraw,spellscore,sentscore24,letterscore24,spellscore24,litscore,additions_score,substractions_score,multiplications_score,mathscoreraw,totalscore,rMEANstream_std_baselinemark,rSDstream_std_baselinemark,rMEANstream_std_total,rSDstream_std_total,rMEANstream_std_math,rSDstream_std_math,rMEANstream_std_lit,rSDstream_std_lit,r2_attrition,r2_age,r2_w_correct,r2_w_incorrect,r2_w_missing,r2_s_correct,r2_s_incorrect,r2_s_missing,r2_a1_correct,r2_a2_correct,r2_a3_correct,r2_a4_correct,r2_a5_correct,r2_a6_correct,r2_a7_correct,r2_a8_correct,r2_spelling_correct,r2_l_hr,r2_l_min,r2_l_tried,r2_l_errors,r2_l_time,r2_wordscore,r2_sentscore,r2_letterscore,r2_letterscoreraw,r2_spellscore,r2_sentscore24,r2_letterscore24,r2_spellscore24,r2_litscore,r2_mathscoreraw,r2_additions_score,r2_substractions_score,r2_multiplications_score,r2_totalscore
7151032,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,1,0,0.39415008,71.875,72,15,0,3,9,12,,17,13,10,,3,2,1,2,0,1,0,0,0,10,56,14,7,,0,4,7,7,0,2.4000001,2.4000001,0,1.2,5,4,0,9,10.2,0.12439862,1.0820839,0.2109185,0.90793937,0.24125716,0.94606048,0.11471201,0.95602053,0,11,17,7,0,17,23,0,3,3,2,3,0,1,0,0,5,11,2,45,2,,10,0,43,43,5,0,14.742857,12,9.1857147,12,6,6,0,21.185715
7151033,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,11,0,0,47.381756,0.93799853,-0.14286976,1,0,0,1,0,0,-0.21821062,48.125004,49,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.12271158,0.92811817,-0.257936,1.0761359,-0.30334368,1.0136632,-0.12942483,1.0624584,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151035,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,0,0,47.381756,0.93799853,-0.14286976,1,0,1,0,0,0,-1.0682038,15.625,16,4,0,2,10,12,,6,9,25,,0,1,0,0,0,0,0,0,0,10,53,23,7,,0,0,16,16,0,0,5.4857144,0,1.3714286,0,1,0,1,2.3714285,-0.11138499,0.92035639,-0.23923069,1.0858556,-0.28165179,1.0151674,-0.12098052,1.076193,0,8,8,16,0,18,12,10,1,0,0,0,0,0,0,0,0,12,13,21,6,,0,6,15,15,0,3.5999999,5.1428571,0,2.1857142,1,1,0,0,3.1857142
7151036,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,1,0,-0.72089481,65.625,66,14,0,10,14,0,,9,6,25,,3,3,0,2,0,0,1,0,0,10,48,35,10,,0,3,25,25,0,1.8,8.5714283,0,2.5928571,3,6,0,9,11.592857,0.14192392,1.0751078,0.20766415,0.90952587,0.24125716,0.94606048,0.10809648,0.96056473,0,9,11,13,0,21,19,0,3,3,0,2,0,1,0,0,0,11,0,59,7,,0,2,52,52,0,1.2,17.828571,0,4.757143,9,4,5,0,13.757143
7151038,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,57.696426,1.0540131,0.15103374,1,0,0,1,0,0,-1.1413215,38.125004,39,8,0,8,16,0,,9,6,25,,3,3,2,2,2,1,0,0,1,11,10,13,7,,0,3,6,6,1,1.8,2.057143,2.4000001,1.5642858,6,5,2,13,14.564285,0.14929518,1.0679437,0.20128946,0.90962839,0.22985761,0.93841368,0.11294404,0.95751905,0,12,13,11,0,10,11,19,3,3,3,3,2,2,0,0,1,11,10,28,5,,2,0,23,23,1,0,7.8857141,2.4000001,3.0714283,16,8,6,2,19.071428
7151042,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,1,0,0.065120451,59.375,60,12,0,15,9,0,,8,7,25,,3,3,0,0,0,0,0,0,2,10,39,32,7,,6,1,25,25,2,0.60000002,8.5714283,4.8000002,4.992857,3,3,0,6,10.992857,0.1293062,1.0817578,0.20904447,0.9089632,0.25251067,0.93939561,0.097494215,0.96107829,0,8,14,10,0,9,6,25,2,3,3,2,2,1,1,0,6,11,7,51,2,,4,3,49,49,6,1.8,16.799999,14.4,9.25,14,6,6,2,23.25
7151044,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,12,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,1.9296217,95.625,96,20,0,8,16,0,,7,8,25,,3,2,1,2,2,1,1,0,0,10,51,22,7,,0,0,15,15,0,0,5.1428571,0,1.2857143,5,5,2,12,13.285714,0.10364762,1.0635318,0.20394032,0.91013288,0.23233941,0.94218123,0.11429344,0.9563933,0,11,15,9,0,19,21,0,3,3,2,2,2,3,1,0,1,11,12,55,7,,6,0,48,48,1,0,16.457144,2.4000001,6.2142859,16,8,6,2,22.214287
7151045,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,11,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,0,1,1.3629596,89.375,90,18,0,8,16,0,,19,11,10,,3,2,1,2,0,0,0,0,0,11,3,33,8,,0,8,25,25,0,4.8000002,8.5714283,0,3.3428571,4,4,0,8,11.342857,-0.14749183,0.9040395,-0.26955467,1.0878648,-0.317305,1.023054,-0.13491127,1.0761367,0,10,17,7,0,17,23,0,3,3,3,3,3,2,0,0,3,11,2,66,2,,10,0,64,64,3,0,21.942858,7.1999998,9.7857141,17,8,6,3,26.785713
7151046,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,11,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,0.86027539,78.125,79,16,0,14,10,0,,9,6,25,,3,0,0,0,0,1,0,0,0,11,15,15,8,,4,3,7,7,0,1.8,2.4000001,0,2.0500002,4,0,0,4,6.0500002,0.11775936,1.0800744,0.22172502,0.89720362,0.2614693,0.92885208,0.11062922,0.95917279,0,12,15,9,0,11,21,8,3,1,0,0,0,1,0,0,1,11,9,19,10,,6,0,9,9,1,0,3.0857143,2.4000001,2.8714285,5,4,1,0,7.8714285
7151047,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,1,0,0.11081901,61.875,62,13,0,10,14,0,,7,8,25,,0,0,0,0,0,0,0,0,0,10,45,14,4,,0,0,10,10,0,0,3.4285715,0,0.85714287,0,0,0,0,0.85714287,-0.12741645,0.927297,-0.23487104,1.0812864,-0.27773663,1.0073584,-0.11745493,1.0749795,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151048,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,12,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,1.6645701,93.125,94,19,0,15,9,0,,11,14,15,,3,3,2,2,1,1,1,0,2,11,15,40,1,,6,0,39,39,2,0,13.371428,4.8000002,6.0428572,6,6,1,13,19.042858,0.10702136,1.0693325,0.19304325,0.90104622,0.22985761,0.93841368,0.093112513,0.9583841,0,11,21,3,0,28,5,7,2,2,0,2,2,1,1,0,9,11,3,51,2,,18,23,49,49,9,13.8,16.799999,21.6,17.549999,10,3,5,2,27.549999
7151051,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,1,0,0.037701312,58.125,59,12,0,15,2,7,,8,10,22,,1,0,0,0,0,0,0,0,0,11,8,0,,,13,0,0,,0,0,0,0,3.25,1,0,0,1,4.25,-0.1263535,0.92766106,-0.24492368,1.0897198,-0.28165179,1.0151674,-0.13423803,1.0763054,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151052,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,57.696426,1.0540131,0.15103374,1,0,0,1,0,0,-0.45584315,36.874996,37,8,0,12,12,0,,8,7,25,,3,3,2,2,2,1,0,0,8,10,36,0,,,0,1,0,,8,0.60000002,0,19.200001,4.9500003,6,5,2,13,17.950001,0.13751344,1.0782963,0.19491017,0.90416145,0.22985761,0.93841368,0.097676009,0.96114987,0,8,24,0,0,29,11,0,2,2,3,0,1,0,0,0,9,10,57,70,2,57,24,18,68,68,9,10.8,23.314285,21.6,19.928572,8,5,2,1,27.928572
7151053,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,0,1,2.2220926,99.375,100,20,0,21,3,0,,33,7,0,,3,3,3,2,3,2,1,0,8,10,34,61,1,,18,26,60,60,8,15.6,20.571428,19.200001,18.342857,8,6,3,17,35.342857,-0.16396223,0.8656286,-0.42041776,0.77927834,-0.39181897,0.90592724,-0.30552897,0.57862532,0,10,23,1,0,36,14,0,3,3,3,3,3,1,1,2,10,12,15,70,0,49,22,22,70,70,10,13.2,24,24,20.799999,19,7,7,5,39.799999
7151054,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,1,0,-0.11767379,53.125,54,11,0,22,2,0,,11,4,25,,3,3,0,0,2,0,0,0,6,10,57,33,5,,20,7,28,28,6,4.1999998,9.6000004,14.4,12.050001,3,3,2,8,20.050001,0.13212106,1.0809577,0.19140437,0.89754826,0.24473663,0.94500756,0.069948919,0.90024805,0,10,21,3,0,38,2,0,3,3,1,2,3,2,1,0,8,11,0,62,1,,18,36,61,61,8,21.6,20.914286,19.200001,19.92857,15,6,6,3,34.92857
7151056,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,57.696426,1.0540131,0.15103374,1,0,0,1,0,0,-0.30960774,44.375004,45,9,0,12,12,0,,19,21,0,,3,2,1,0,0,0,0,0,1,10,33,16,6,,0,0,10,10,1,0,3.4285715,2.4000001,1.4571428,4,2,0,6,7.4571428,0.13515095,1.0796373,0.21786447,0.90188456,0.25251067,0.93939561,0.1134611,0.95710146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151057,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,12,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,0,1,1.0065109,80.625,81,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14137335,0.91412801,-0.257936,1.0761359,-0.30334368,1.0136632,-0.12942483,1.0624584,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151058,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,12,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,0.81457686,76.875,77,16,0,13,11,0,,7,8,25,,3,2,1,2,1,1,1,0,0,11,27,28,6,,2,0,22,22,0,0,7.5428572,0,2.3857143,5,5,1,11,13.385715,0.11839555,1.080402,0.20372804,0.91012341,0.2350646,0.94467485,0.10905639,0.96008986,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151059,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,1,0,0.34845152,68.125,69,14,0,8,7,9,,16,14,10,,3,3,0,0,0,1,0,0,5,11,5,36,7,,1,2,29,29,5,1.2,9.9428568,12,6.0357141,4,3,0,7,13.035714,-0.13094459,0.92539161,-0.27626628,1.0836581,-0.31126168,1.0265164,-0.15537468,1.0638803,0,8,21,3,0,27,9,4,2,3,1,2,2,1,1,0,6,11,8,70,1,55,18,18,69,69,6,10.8,23.657143,14.4,16.714285,12,4,6,2,28.714285
7151060,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,57.696426,1.0540131,0.15103374,1,0,0,1,0,0,-0.6569168,26.249998,27,6,0,13,11,0,,13,2,25,,3,3,2,2,0,1,0,0,8,11,0,70,7,53,2,11,63,63,8,6.5999999,21.6,19.200001,12.35,6,5,0,11,23.35,0.14084332,1.0759685,0.1865816,0.88143396,0.2350646,0.94467485,0.068843201,0.89474517,0,10,23,1,0,29,11,0,3,3,1,2,3,2,1,0,9,10,58,70,2,46,22,18,68,68,9,10.8,23.314285,21.6,19.428572,15,6,6,3,34.428574
7151061,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,11,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,1,0,0.07426016,60.625,61,13,0,9,15,0,,17,13,10,,3,3,0,0,0,0,0,0,0,10,45,17,11,,0,4,6,6,0,2.4000001,2.057143,0,1.1142857,3,3,0,6,7.1142855,-0.12688355,0.92749196,-0.25424272,1.0920233,-0.30555817,1.0284749,-0.11921287,1.0756509,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151064,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,57.696426,1.0540131,0.15103374,1,0,1,0,0,0,-1.351535,8.1249952,9,2,0,11,13,0,,5,9,26,11,1,0,0,0,0,0,0,0,0,11,10,16,6,,0,0,10,10,0,0,3.4285715,0,0.85714287,1,0,0,1,1.8571429,0.15317431,1.0633225,0.23458292,0.87618506,0.27750042,0.90226668,0.11640235,0.95440382,0,10,16,8,0,13,24,3,3,3,2,0,0,0,1,0,2,12,28,18,7,,8,0,11,11,2,0,3.7714286,4.8000002,4.1428576,9,5,4,0,13.142858
7151066,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,12,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,0.88769454,79.375,80,16,0,10,14,0,,15,15,10,,3,0,0,1,0,0,0,0,0,10,35,0,,,0,0,0,,0,0,0,0,0,3,1,0,4,4,0.1173794,1.079864,0.22774367,0.88832641,0.2614693,0.92885208,0.12074754,0.9494558,0,12,8,16,0,15,10,15,2,0,0,0,0,0,0,0,0,11,12,18,7,,0,5,11,11,0,3,3.7714286,0,1.6928571,2,2,0,0,3.6928573
7151067,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,0,0,47.381756,0.93799853,-0.14286976,1,0,1,0,0,0,-1.7262632,3.125,4,1,0,7,5,12,,15,14,11,20-30,3,2,1,2,0,2,0,0,0,10,37,18,9,,2,1,9,9,0,0.60000002,3.0857143,0,1.4214286,6,4,0,10,11.421429,-0.10328364,0.90359473,-0.26985845,1.0877024,-0.33049574,1.0114326,-0.12132541,1.0762833,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151068,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,10,0,0,47.381756,0.93799853,-0.14286976,0,1,0,0,0,1,0.5495252,75.625,76,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13402301,0.92290348,-0.257936,1.0761359,-0.30334368,1.0136632,-0.12942483,1.0624584,0,14,17,7,0,16,24,0,3,3,1,1,3,0,0,0,0,12,34,56,12,,10,0,44,44,0,0,15.085714,0,6.2714286,11,4,4,3,17.271429
7151069,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,10,1,0,57.696426,1.0540131,0.15103374,1,0,0,1,0,0,-0.51068139,35.625004,36,8,0,17,7,0,,22,18,0,,2,0,0,0,0,0,0,0,0,11,18,0,0,,10,4,0,,0,2.4000001,0,0,3.0999999,2,0,0,2,5.0999999,0.13841195,1.0777175,0.2244539,0.89340383,0.27177468,0.91273946,0.10577886,0.96143693,0,12,10,14,0,24,16,0,3,0,0,0,0,0,0,0,0,10,56,20,18,,0,8,2,2,0,4.8000002,0.6857143,0,1.3714286,3,3,0,0,4.3714285
7151070,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,10,0,0,47.381756,0.93799853,-0.14286976,1,0,0,0,1,0,-0.16337235,50,50,10,0,16,8,0,,4,11,25,,1,0,0,0,0,0,0,0,0,10,55,0,,,8,0,0,,0,0,0,0,2,1,0,0,1,3,-0.12348191,0.92812711,-0.24109989,1.0873646,-0.28165179,1.0151674,-0.12534556,1.0769798,0,11,14,10,0,10,5,25,2,0,0,0,0,0,0,0,0,11,19,0,0,,4,5,0,,0,3,0,0,1.75,2,2,0,0,3.75
7151072,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,1,0,57.696426,1.0540131,0.15103374,1,0,1,0,0,0,-2.1009912,1.8749952,2,1,0,8,16,0,,17,13,10,,3,2,1,0,0,0,0,0,0,10,42,22,11,,0,4,11,11,0,2.4000001,3.7714286,0,1.5428572,4,2,0,6,7.5428572,0.16825949,1.0403123,0.21763602,0.9021343,0.25251067,0.93939561,0.11304722,0.95743704,0,8,12,12,0,6,9,25,3,1,2,0,0,1,0,0,3,11,11,42,3,,0,0,39,39,3,0,13.371428,7.1999998,5.1428571,7,6,1,0,12.142857
7151073,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,10,0,0,47.381756,0.93799853,-0.14286976,1,0,1,0,0,0,-1.0316451,17.500002,18,4,0,10,14,0,,6,9,25,,3,0,0,0,0,0,0,0,0,11,12,14,5,,0,0,9,9,0,0,3.0857143,0,0.77142859,3,0,0,3,3.7714286,-0.11185044,0.92099595,-0.24344273,1.088918,-0.29033279,1.0253129,-0.11687099,1.0747267,0,11,16,8,0,31,9,0,3,3,0,0,0,1,0,0,1,11,22,26,8,,8,22,18,18,1,13.2,6.1714287,2.4000001,7.4428573,7,4,3,0,14.442858
7151076,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,8,1,0,57.696426,1.0540131,0.15103374,,,,,,1,,,,,0,15,9,0,,5,10,25,,3,3,1,1,1,1,0,0,2,10,31,17,4,,6,0,13,13,2,0,4.4571428,4.8000002,3.8142858,5,4,1,10,13.814285,0.12709883,1.0735216,0.20282795,0.91002536,0.23803565,0.94595534,0.10258831,0.96197116,0,9,20,4,0,15,9,16,3,3,2,2,2,1,1,0,6,11,18,70,6,60,16,6,64,64,6,3.5999999,21.942858,14.4,13.985714,14,6,6,2,27.985714
7151078,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,8,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,1.253283,84.375,85,17,0,13,11,0,,8,7,25,,3,3,0,2,2,1,1,0,0,11,22,29,6,,2,1,23,23,0,0.60000002,7.8857141,0,2.6214285,4,6,2,12,14.621428,0.11241014,1.0760384,0.20117417,0.90958637,0.23233941,0.94218123,0.10796466,0.96062481,0,9,16,8,0,23,17,0,3,3,3,2,0,3,1,0,3,12,17,44,3,,8,6,41,41,3,3.5999999,14.057143,7.1999998,8.2142859,15,9,6,0,23.214287
7151079,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,10,0,0,47.381756,0.93799853,-0.14286976,1,0,1,0,0,0,-0.82143164,20.624996,21,5,0,6,6,12,,5,10,25,,3,1,1,2,0,0,0,0,0,10,39,35,8,,0,0,27,27,0,0,9.257143,0,2.3142858,4,3,0,7,9.3142853,-0.11456292,0.92412233,-0.26196334,1.0909767,-0.31126168,1.0265164,-0.12755337,1.0770897,0,11,11,13,0,23,17,0,3,3,1,2,1,1,1,0,0,10,54,34,2,,0,6,32,32,0,3.5999999,10.971429,0,3.6428571,12,5,6,1,15.642857
7151082,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,10,1,0,57.696426,1.0540131,0.15103374,0,1,0,0,0,1,1.3538198,88.125,89,18,0,18,3,3,,10,5,25,,3,3,2,2,2,0,1,0,7,11,20,44,3,,15,5,41,41,7,3,14.057143,16.799999,12.214286,5,6,2,13,25.214287,0.11107446,1.0746428,0.18423299,0.86870998,0.22985761,0.93841368,0.069343142,0.89727682,0,11,19,5,0,33,7,0,2,3,3,2,2,2,1,0,7,10,56,48,3,,14,26,45,45,7,15.6,15.428572,16.799999,15.457143,15,7,6,2,30.457142
7151554,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,8,0,0,47.381756,0.93799853,-0.14286976,1,0,0,1,0,0,-0.64777708,28.125,29,6,0,12,12,0,,6,9,25,,3,1,0,0,0,0,0,0,0,10,41,25,2,,0,0,23,23,0,0,7.8857141,0,1.9714285,3,1,0,4,5.9714284,-0.11685056,0.9260155,-0.25042871,1.0916086,-0.29510602,1.0279015,-0.12514573,1.0769604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151556,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,9,1,0,57.696426,1.0540131,0.15103374,1,0,0,1,0,0,-0.55637997,33.124996,34,7,0,13,11,0,,12,18,10,,3,2,0,2,2,0,0,0,0,10,43,25,7,,2,0,18,18,0,0,6.1714287,0,2.0428572,3,4,2,9,11.042857,0.13916637,1.0772033,0.20892821,0.90901709,0.24125716,0.94606048,0.11066294,0.95915127,0,8,12,12,0,2,13,25,3,1,0,2,2,0,1,0,1,12,17,36,4,,0,0,32,32,1,0,10.971429,2.4000001,3.3428574,9,3,4,2,12.342857
7151559,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,0,9,0,0,47.381756,0.93799853,-0.14286976,1,0,1,0,0,0,-0.7117551,21.875,22,5,0,12,12,0,,7,8,25,,2,0,0,0,0,0,0,0,0,10,50,17,10,,0,0,7,7,0,0,2.4000001,0,0.60000002,2,0,0,2,2.5999999,-0.11600256,0.92538929,-0.23990627,1.08643,-0.28584963,1.0211035,-0.11570618,1.0741773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7151560,715,BUTERE/M,0,BUTERE,BUTERE WEST,0,0,1,9,1,0,57.696426,1.0540131,0.15103374,1,0,1,0,0,0,-1.1504613,11.874998,12,3,0,3,9,12,,6,9,25,,0,0,0,0,0,0,0,0,0,10,49,22,5,,0,0,17,17,0,0,5.8285713,0,1.4571428,0,0,0,0,1.4571428,0.14946105,1.0677577,0.23592676,0.8735643,0.28365451,0.88992816,0.1134611,0.95710146,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161001,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,11,1,0,,,,,,,,,1,,,,,0,16,8,0,,12,18,10,,3,1,2,0,3,0,0,0,1,11,13,25,13,,8,0,12,12,1,0,4.1142859,2.4000001,3.6285715,5,1,3,9,12.628572,,,,,,,,,0,12,20,4,0,24,16,0,3,0,3,0,0,1,0,0,6,11,12,31,9,,16,8,22,22,6,4.8000002,7.5428572,14.4,10.685715,7,7,0,0,17.685715
7161002,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,11,0,0,,,,,,,,,1,,,,,0,24,0,0,30,3,2,1,,3,2,1,2,3,1,1,0,9,11,25,54,4,,24,1,50,50,9,0.60000002,17.142857,21.6,15.835714,5,5,3,13,28.835714,,,,,,,,,0,11,24,0,0,37,3,0,3,2,2,2,0,2,0,0,10,11,42,70,0,46,24,34,70,70,10,20.4,24,24,23.1,11,7,4,0,34.099998
7161006,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,11,1,0,,,,,,,,,1,,,,,0,24,0,0,,14,7,19,,3,3,2,0,3,2,0,0,9,10,56,58,4,,24,7,54,54,9,4.1999998,18.514286,21.6,17.078571,7,3,3,13,30.078571,,,,,,,,,0,10,24,0,0,34,6,0,3,3,3,2,1,2,1,0,9,11,35,70,3,58,24,28,67,67,9,16.799999,22.971428,21.6,21.342857,15,8,6,1,36.342857
7161007,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,7,1,0,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,22,2,0,35,5,0,2,2,1,2,1,1,1,0,9,11,12,51,5,,20,30,46,46,9,18,15.771428,21.6,18.842857,10,4,5,1,28.842857
7161009,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,12,0,0,,,,,,,,,1,,,,,0,8,16,0,,17,13,10,,1,1,0,0,0,0,0,0,0,11,21,13,10,,0,4,3,3,0,2.4000001,1.0285715,0,0.85714293,1,1,0,2,2.8571429,,,,,,,,,0,15,11,13,0,24,16,0,2,0,0,0,0,0,0,0,3,11,22,20,12,,0,8,8,8,3,4.8000002,2.7428572,7.1999998,3.6857142,2,2,0,0,5.6857142
7161011,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,11,0,0,,,,,,,,,1,,,,,0,24,0,0,,14,1,25,,2,1,1,2,0,1,1,0,9,11,11,35,2,,24,13,33,33,9,7.8000002,11.314285,21.6,16.178572,4,4,0,8,24.178572,,,,,,,,,0,12,23,1,0,36,4,0,3,3,3,3,2,2,1,0,10,11,28,70,0,56,22,32,70,70,10,19.200001,24,24,22.299999,17,8,7,2,39.299999
7161013,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,9,1,0,,,,,,,,,1,,,,,0,23,1,0,,17,5,18,,3,3,0,0,3,2,0,0,10,11,0,52,1,,22,12,51,51,10,7.1999998,17.485714,24,17.671429,5,3,3,11,28.671429,,,,,,,,,0,10,21,3,0,38,2,0,3,0,1,2,2,1,0,0,9,11,15,55,9,,18,36,46,46,9,21.6,15.771428,21.6,19.242857,9,5,2,2,28.242857
7161017,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,11,0,0,,,,,,,,,1,,,,,0,10,11,3,,3,5,32,,3,3,0,1,2,0,0,0,0,11,39,26,6,,0,0,20,20,0,0,6.8571429,0,1.7142857,3,4,2,9,10.714286,,,,,,,,,0,12,16,8,0,19,21,0,1,2,1,2,1,1,0,1,1,11,22,38,6,,8,0,32,32,1,0,10.971429,2.4000001,5.3428569,9,3,4,2,14.342857
7161019,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,9,0,0,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161022,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,8,0,0,,,,,,,,,1,,,,,0,24,0,0,,37,3,0,,3,3,1,2,3,2,1,1,8,10,52,63,2,,24,34,61,61,8,20.4,20.914286,19.200001,21.128571,6,6,4,16,37.128571,,,,,,,,,0,9,24,0,0,31,9,0,3,3,3,3,1,2,3,2,8,11,7,70,1,52,24,22,69,69,8,13.2,23.657143,19.200001,20.014286,20,8,9,3,40.014286
7161023,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,11,0,0,,,,,,,,,1,,,,,0,10,3,11,10,1,4,35,,2,3,1,2,2,2,0,0,3,11,30,54,5,,7,0,49,49,3,0,16.799999,7.1999998,7.75,5,5,2,12,19.75,,,,,,,,,0,12,22,2,0,36,4,0,3,3,3,2,2,2,2,0,8,10,43,70,0,58,20,32,70,70,8,19.200001,24,19.200001,20.6,17,8,7,2,37.599998
7161024,716,BUTERE/M,0,BUTERE,BUTERE WEST,0,1,0,9,1,0,,,,,,,,,1,,,,,0,15,9,0,,18,22,0,,3,3,3,2,3,2,1,0,3,10,56,31,6,,6,0,25,25,3,0,8.5714283,7.1999998,5.4428568,8,6,3,17,22.442856,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
